id,name,category,brand,tags
item_2794,Chitale Fresh Paneer (200 gm),Dairy & Breakfast 🥛,Chitale,chitale fresh paneer dairy & breakfast 🥛 chitale dmart
item_2795,Prabhat Malai Paneer (200 gm),Dairy & Breakfast 🥛,Prabhat,prabhat malai paneer dairy & breakfast 🥛 prabhat dmart
item_2796,Amul Malai Paneer (Frozen) (200 gm),Dairy & Breakfast 🥛,Amul,amul malai paneer (frozen) dairy & breakfast 🥛 amul dmart
item_2797,Amul Malai Paneer (Frozen) (1 Kg),Dairy & Breakfast 🥛,Amul,amul malai paneer (frozen) dairy & breakfast 🥛 amul dmart
item_2798,Amul Frozen Rasmalai (500 gm),Dairy & Breakfast 🥛,Amul,amul frozen rasmalai dairy & breakfast 🥛 amul dmart
item_2799,Epigamia Milkshake Strawberry (180 ml),Dairy & Breakfast 🥛,Epigamia,epigamia milkshake strawberry dairy & breakfast 🥛 epigamia dmart
item_2800,Continental Xtra Instant South Blend Coffee (50 gm),Dairy & Breakfast 🥛,Continental,continental xtra instant south blend coffee dairy & breakfast 🥛 continental dmart
item_2801,Id Natural Paneer (200 gm),Dairy & Breakfast 🥛,Id,id natural paneer dairy & breakfast 🥛 id dmart
item_2802,Davidoff Coffee Espresso Intense (100 gm),Dairy & Breakfast 🥛,Davidoff,davidoff coffee espresso intense dairy & breakfast 🥛 davidoff dmart
item_2803,Epigamia Milkshake Vanilla (180 ml),Dairy & Breakfast 🥛,Epigamia,epigamia milkshake vanilla dairy & breakfast 🥛 epigamia dmart
item_2804,Cothas Coffee Speciality Blend (200 gm),Dairy & Breakfast 🥛,Cothas,cothas coffee speciality blend dairy & breakfast 🥛 cothas dmart
item_2805,Davidoff Coffee Rich Aroma (100 gm),Dairy & Breakfast 🥛,Davidoff,davidoff coffee rich aroma dairy & breakfast 🥛 davidoff dmart
item_2806,D'lecta Dairy Cream (200 ml),Dairy & Breakfast 🥛,D'lecta,d'lecta dairy cream dairy & breakfast 🥛 d'lecta dmart
item_2807,Le Café Instant Coffee (200 gm),Dairy & Breakfast 🥛,Le Cafe,le café instant coffee dairy & breakfast 🥛 le cafe dmart
item_2808,Amul Rose Lassi (250 ml),Dairy & Breakfast 🥛,Amul,amul rose lassi dairy & breakfast 🥛 amul dmart
item_2809,Colombian Brew Cappuccino Coffee Premix (10 U),Dairy & Breakfast 🥛,Colombian Brew Coffee,colombian brew cappuccino coffee premix dairy & breakfast 🥛 colombian brew coffee dmart
item_2810,Amul Lassi Rose Flavour (1 L),Dairy & Breakfast 🥛,Amul,amul lassi rose flavour dairy & breakfast 🥛 amul dmart
item_2811,Nescafe Chilled Latte Coffee & Milk Beverage (180 ml),Dairy & Breakfast 🥛,Nescafe,nescafe chilled latte coffee & milk beverage dairy & breakfast 🥛 nescafe dmart
item_2812,Colombian Brew Double Chocolate Mocha Coffee Premix (10 U),Dairy & Breakfast 🥛,Colombian Brew Coffee,colombian brew double chocolate mocha coffee premix dairy & breakfast 🥛 colombian brew coffee dmart
item_2813,Nescafe Cappuccino Flavour Instense Café (180 ml),Dairy & Breakfast 🥛,Nescafe,nescafe cappuccino flavour instense café dairy & breakfast 🥛 nescafe dmart
item_2814,Nescafe Iced Latte Flavoured Can (180 ml),Dairy & Breakfast 🥛,Nescafe,nescafe iced latte flavoured can dairy & breakfast 🥛 nescafe dmart
item_2815,Colombian Brew Hazelnut Coffee Premix (10 U),Dairy & Breakfast 🥛,Colombian Brew Coffee,colombian brew hazelnut coffee premix dairy & breakfast 🥛 colombian brew coffee dmart
item_2816,Nescafe Hazelnut Flavour Coffee & Milk Beverage (180 ml),Dairy & Breakfast 🥛,Nescafe,nescafe hazelnut flavour coffee & milk beverage dairy & breakfast 🥛 nescafe dmart
item_2817,House Instant Coffee (200 gm),Dairy & Breakfast 🥛,House Coffee,house instant coffee dairy & breakfast 🥛 house coffee dmart
item_2818,Cavin's Strawberry Milkshake (1 L),Dairy & Breakfast 🥛,Cavin's,cavin's strawberry milkshake dairy & breakfast 🥛 cavin's dmart
item_2819,Yakult Light Health Drink (5x65 ml),Dairy & Breakfast 🥛,Yakult,yakult light health drink dairy & breakfast 🥛 yakult dmart
item_2820,Nescafe Cappuccino Flavour Can (180 ml),Dairy & Breakfast 🥛,Nescafe,nescafe cappuccino flavour can dairy & breakfast 🥛 nescafe dmart
item_2821,Colombian Brew Vanilla Caramel Coffee Premix (10 U),Dairy & Breakfast 🥛,Colombian Brew Coffee,colombian brew vanilla caramel coffee premix dairy & breakfast 🥛 colombian brew coffee dmart
item_2822,ID Instant Filter Coffee Bold (150 ml),Dairy & Breakfast 🥛,ID,id instant filter coffee bold dairy & breakfast 🥛 id dmart
item_2823,Epigamia Artisanal Mishti Doi (85 gm),Dairy & Breakfast 🥛,Epigamia,epigamia artisanal mishti doi dairy & breakfast 🥛 epigamia dmart
item_2824,ID Instant Filter Coffee Strong (150 ml),Dairy & Breakfast 🥛,ID,id instant filter coffee strong dairy & breakfast 🥛 id dmart
item_2825,Davidoff Coffee Fine Aroma (100 gm),Dairy & Breakfast 🥛,Davidoff,davidoff coffee fine aroma dairy & breakfast 🥛 davidoff dmart
item_2826,Continental Speciale Coffee Pouch (50 gm),Dairy & Breakfast 🥛,Continental,continental speciale coffee pouch dairy & breakfast 🥛 continental dmart
item_2827,Davidoff Coffee Crema Intense (90 gm),Dairy & Breakfast 🥛,Davidoff,davidoff coffee crema intense dairy & breakfast 🥛 davidoff dmart
item_2828,D'lecta Dairy Whipping Cream (1 kg),Dairy & Breakfast 🥛,D'lecta,d'lecta dairy whipping cream dairy & breakfast 🥛 d'lecta dmart
item_2829,Raw Pressery Milkshake Cold Coffee (200 ml),Dairy & Breakfast 🥛,Raw Pressery,raw pressery milkshake cold coffee dairy & breakfast 🥛 raw pressery dmart
item_2830,Amul Kesar Elaichi Basundi (250 ml),Dairy & Breakfast 🥛,Amul,amul kesar elaichi basundi dairy & breakfast 🥛 amul dmart
item_2831,TGL Co. Euphoria Instant Coffee Powder (100 gm),Dairy & Breakfast 🥛,TGL Co.,tgl co. euphoria instant coffee powder dairy & breakfast 🥛 tgl co. dmart
item_2832,Chitale Keshar Flavoured Milk (200 ml),Dairy & Breakfast 🥛,Chitale,chitale keshar flavoured milk dairy & breakfast 🥛 chitale dmart
item_2833,Colombian Brew Green Coffee (10 U),Dairy & Breakfast 🥛,Colombian,colombian brew green coffee dairy & breakfast 🥛 colombian dmart
item_2834,Cadbury Bournvita Health Drink Refill (750 gm),Dairy & Breakfast 🥛,Cadbury Bournvita,cadbury bournvita health drink refill dairy & breakfast 🥛 cadbury bournvita dmart
item_2835,Cadbury Bournvita Health Drink Refill (500 gm),Dairy & Breakfast 🥛,Cadbury Bournvita,cadbury bournvita health drink refill dairy & breakfast 🥛 cadbury bournvita dmart
item_2836,Cadbury Bournvita Health Drink Refill (75 gm),Dairy & Breakfast 🥛,Cadbury Bournvita,cadbury bournvita health drink refill dairy & breakfast 🥛 cadbury bournvita dmart
item_2837,Cadbury Bournvita Health Drink Refill (1 kg),Dairy & Breakfast 🥛,Cadbury Bournvita,cadbury bournvita health drink refill dairy & breakfast 🥛 cadbury bournvita dmart
item_2838,Pediasure Nutritional Powder - Premium Chocolate Flavour (400 gm),Dairy & Breakfast 🥛,Pediasure,pediasure nutritional powder - premium chocolate flavour dairy & breakfast 🥛 pediasure dmart
item_2839,Pediasure Nutritional Powder - Premium Chocolate Flavour (750 gm),Dairy & Breakfast 🥛,Pediasure,pediasure nutritional powder - premium chocolate flavour dairy & breakfast 🥛 pediasure dmart
item_2840,Pediasure Nutritional Powder - Premium Chocolate Flavour (1 kg),Dairy & Breakfast 🥛,Pediasure,pediasure nutritional powder - premium chocolate flavour dairy & breakfast 🥛 pediasure dmart
item_2841,Protinex Original Health Drink (400 gm),Dairy & Breakfast 🥛,Protinex,protinex original health drink dairy & breakfast 🥛 protinex dmart
item_2842,Protinex Chocolate Flavour Health Drink Tin (400 gm),Dairy & Breakfast 🥛,Protinex,protinex chocolate flavour health drink tin dairy & breakfast 🥛 protinex dmart
item_2843,Cadbury Bournvita 5 Star Magic Health Drink (750 gm),Dairy & Breakfast 🥛,Cadbury Bournvita,cadbury bournvita 5 star magic health drink dairy & breakfast 🥛 cadbury bournvita dmart
item_2844,Protinex Original (750 gm),Dairy & Breakfast 🥛,Proteinex,protinex original dairy & breakfast 🥛 proteinex dmart
item_2845,Horlicks Health & Nutrition Drink Refill - Chocolate (1 kg),Dairy & Breakfast 🥛,Horlicks,horlicks health & nutrition drink refill - chocolate dairy & breakfast 🥛 horlicks dmart
item_2846,Horlicks Health & Nutrition Drink Refill - Chocolate (750 gm),Dairy & Breakfast 🥛,Horlicks,horlicks health & nutrition drink refill - chocolate dairy & breakfast 🥛 horlicks dmart
item_2847,Amul Pro Whey Protein Malt Chocolate Drink (500 gm),Dairy & Breakfast 🥛,Amul,amul pro whey protein malt chocolate drink dairy & breakfast 🥛 amul dmart
item_2848,Horlicks Health & Nutrition Drink Refill - Classic Malt (500 gm),Dairy & Breakfast 🥛,Horlicks,horlicks health & nutrition drink refill - classic malt dairy & breakfast 🥛 horlicks dmart
item_2849,Horlicks Health & Nutrition Drink Refill - Classic Malt (750 gm),Dairy & Breakfast 🥛,Horlicks,horlicks health & nutrition drink refill - classic malt dairy & breakfast 🥛 horlicks dmart
item_2850,Horlicks Health & Nutrition Drink Refill - Classic Malt (1 kg),Dairy & Breakfast 🥛,Horlicks,horlicks health & nutrition drink refill - classic malt dairy & breakfast 🥛 horlicks dmart
item_2851,Complan Chocolate Health Drink (1 kg),Dairy & Breakfast 🥛,Complan,complan chocolate health drink dairy & breakfast 🥛 complan dmart
item_2852,Complan Chocolate Health Drink (500 gm),Dairy & Breakfast 🥛,Complan,complan chocolate health drink dairy & breakfast 🥛 complan dmart
item_2853,Protinex Vanilla Flavour (400 gm),Dairy & Breakfast 🥛,Protinex,protinex vanilla flavour dairy & breakfast 🥛 protinex dmart
item_2854,Pediasure Vanilla Delight (1 kg),Dairy & Breakfast 🥛,Pediasure,pediasure vanilla delight dairy & breakfast 🥛 pediasure dmart
item_2855,Women's Horlicks Health & Nutrition Drink - Chocolate (400 gm),Dairy & Breakfast 🥛,Horlicks,women's horlicks health & nutrition drink - chocolate dairy & breakfast 🥛 horlicks dmart
item_2856,Boost Refill Pack (500 gm),Dairy & Breakfast 🥛,Boost,boost refill pack dairy & breakfast 🥛 boost dmart
item_2857,Britannia Thick Dahi (400 gm),Dairy & Breakfast 🥛,Britannia,britannia thick dahi dairy & breakfast 🥛 britannia dmart
item_2858,Amul Masti Dahi (400 gm),Dairy & Breakfast 🥛,Amul,amul masti dahi dairy & breakfast 🥛 amul dmart
item_2859,Cadbury Hot Chocolate Drinking Powder (200 gm),Dairy & Breakfast 🥛,Cadbury Cocoa Beverages,cadbury hot chocolate drinking powder dairy & breakfast 🥛 cadbury cocoa beverages dmart
item_2860,ID Creamy Thick Curd - Dahi (400 gm),Dairy & Breakfast 🥛,ID,id creamy thick curd - dahi dairy & breakfast 🥛 id dmart
item_2861,Pediasure Nutritional Powder - Vanilla Delight Flavour (400 gm),Dairy & Breakfast 🥛,Pediasure,pediasure nutritional powder - vanilla delight flavour dairy & breakfast 🥛 pediasure dmart
item_2862,Pediasure Nutritional Powder - Vanilla Delight Flavour (750 gm),Dairy & Breakfast 🥛,Pediasure,pediasure nutritional powder - vanilla delight flavour dairy & breakfast 🥛 pediasure dmart
item_2863,Ensure Nutrition Powder - Vanilla Flavour (400 gm),Dairy & Breakfast 🥛,Ensure,ensure nutrition powder - vanilla flavour dairy & breakfast 🥛 ensure dmart
item_2864,Complan Kesar Badam Health Drink (500 gm),Dairy & Breakfast 🥛,Complan,complan kesar badam health drink dairy & breakfast 🥛 complan dmart
item_2865,Protinex Health Drink Chocolate Flavour Tin (250 gm),Dairy & Breakfast 🥛,Protinex,protinex health drink chocolate flavour tin dairy & breakfast 🥛 protinex dmart
item_2866,Horlicks Chocolate Delight Health Drink Refill (500 gm),Dairy & Breakfast 🥛,Horlicks,horlicks chocolate delight health drink refill dairy & breakfast 🥛 horlicks dmart
item_2867,Hershey's Natural Unsweetened Cocoa Powder (225 gm),Dairy & Breakfast 🥛,Hershey's,hershey's natural unsweetened cocoa powder dairy & breakfast 🥛 hershey's dmart
item_2868,Amul Premium Dahi (400 gm),Dairy & Breakfast 🥛,Amul,amul premium dahi dairy & breakfast 🥛 amul dmart
item_2869,Mother Dairy Mishti Doi (400 gm),Dairy & Breakfast 🥛,Mother Dairy,mother dairy mishti doi dairy & breakfast 🥛 mother dairy dmart
item_2870,Gaia Sport Whey Irish Chocolate Protein (1 kg),Dairy & Breakfast 🥛,Gaia,gaia sport whey irish chocolate protein dairy & breakfast 🥛 gaia dmart
item_2871,Hershey's Milk Booster Chocolate Flavor (450 gm),Dairy & Breakfast 🥛,Hershey's,hershey's milk booster chocolate flavor dairy & breakfast 🥛 hershey's dmart
item_2872,Christopher Dark Cocoa Powder For Baking & Hot & Cold Drinks (200 gm),Dairy & Breakfast 🥛,Christopher,christopher dark cocoa powder for baking & hot & cold drinks dairy & breakfast 🥛 christopher dmart
item_2873,Christopher Cocoa Original Drinking Cocoa (200 gm),Dairy & Breakfast 🥛,Christopher,christopher cocoa original drinking cocoa dairy & breakfast 🥛 christopher dmart
item_2874,Blue Bird Cocoa Powder (50 gm),Dairy & Breakfast 🥛,Blue Bird,blue bird cocoa powder dairy & breakfast 🥛 blue bird dmart
item_2875,Mirinda Orange (2.25 L),Dairy & Breakfast 🥛,Mirinda,mirinda orange dairy & breakfast 🥛 mirinda dmart
item_2876,Thums Up (600 ml),Dairy & Breakfast 🥛,Thums up,thums up dairy & breakfast 🥛 thums up dmart
item_2877,Thums Up (1.75 L),Dairy & Breakfast 🥛,Thums up,thums up dairy & breakfast 🥛 thums up dmart
item_2878,Sprite (1.75 L),Dairy & Breakfast 🥛,Sprite,sprite dairy & breakfast 🥛 sprite dmart
item_2879,Sprite (600 ml),Dairy & Breakfast 🥛,Sprite,sprite dairy & breakfast 🥛 sprite dmart
item_2880,Sprite (8x250 ml),Dairy & Breakfast 🥛,Sprite,sprite dairy & breakfast 🥛 sprite dmart
item_2881,Pepsi (2.25 L),Dairy & Breakfast 🥛,Pepsi,pepsi dairy & breakfast 🥛 pepsi dmart
item_2882,Fanta Orange Flavour (2.25 L),Dairy & Breakfast 🥛,Fanta,fanta orange flavour dairy & breakfast 🥛 fanta dmart
item_2883,Bisleri Club Soda (750 ml),Dairy & Breakfast 🥛,Bisleri,bisleri club soda dairy & breakfast 🥛 bisleri dmart
item_2884,7 Up (2.25 L),Dairy & Breakfast 🥛,7 Up,7 up dairy & breakfast 🥛 7 up dmart
item_2885,Coca-Cola (1.75 L),Dairy & Breakfast 🥛,Coca-Cola,coca-cola dairy & breakfast 🥛 coca-cola dmart
item_2886,Limca (2.25 L),Dairy & Breakfast 🥛,Limca,limca dairy & breakfast 🥛 limca dmart
item_2887,Fanta Orange Flavour (8x250 ml),Dairy & Breakfast 🥛,Fanta,fanta orange flavour dairy & breakfast 🥛 fanta dmart
item_2888,Xotik Jeeru Jeera Masala Drink (1 L),Dairy & Breakfast 🥛,Xotik Beverages,xotik jeeru jeera masala drink dairy & breakfast 🥛 xotik beverages dmart
item_2889,Xotik Jeeru Jeera Masala Drink (2 L),Dairy & Breakfast 🥛,Xotik Beverages,xotik jeeru jeera masala drink dairy & breakfast 🥛 xotik beverages dmart
item_2890,Diet Coke Tin (300 ml),Dairy & Breakfast 🥛,Coca-Cola,diet coke tin dairy & breakfast 🥛 coca-cola dmart
item_2891,Duke's Club Soda (750 ml),Dairy & Breakfast 🥛,Duke's,duke's club soda dairy & breakfast 🥛 duke's dmart
item_2892,Coolberg Assorted Non-Alcoholic Beer (6x330 ml),Dairy & Breakfast 🥛,Coolberg,coolberg assorted non-alcoholic beer dairy & breakfast 🥛 coolberg dmart
item_2893,Budweiser Green Apple Non-Alcoholic Beer Can (330 ml),Dairy & Breakfast 🥛,Budweiser,budweiser green apple non-alcoholic beer can dairy & breakfast 🥛 budweiser dmart
item_2894,Pepsi (750  ml),Dairy & Breakfast 🥛,Pepsi,pepsi dairy & breakfast 🥛 pepsi dmart
item_2895,Cravova Classic Mojito (300 ml),Dairy & Breakfast 🥛,Cravova,cravova classic mojito dairy & breakfast 🥛 cravova dmart
item_2896,Coolberg Cranberry Non-Alcoholic Beer (6x330 ml),Dairy & Breakfast 🥛,Coolberg,coolberg cranberry non-alcoholic beer dairy & breakfast 🥛 coolberg dmart
item_2897,Epigamia Low Fat Greek Yogurt Blueberry (90 gm),Dairy & Breakfast 🥛,Epigamia,epigamia low fat greek yogurt blueberry dairy & breakfast 🥛 epigamia dmart
item_2898,Coolberg Cranberry Non-Alcoholic Beer (330 ml),Dairy & Breakfast 🥛,Coolberg,coolberg cranberry non-alcoholic beer dairy & breakfast 🥛 coolberg dmart
item_2899,Cravova Peach Mojito (300 ml),Dairy & Breakfast 🥛,Cravova,cravova peach mojito dairy & breakfast 🥛 cravova dmart
item_2900,Epigamia Low Fat Greek Yogurt Strawberry (90 gm),Dairy & Breakfast 🥛,Epigamia,epigamia low fat greek yogurt strawberry dairy & breakfast 🥛 epigamia dmart
item_2901,Cravova Green Apple Mojito (300 ml),Dairy & Breakfast 🥛,Cravova,cravova green apple mojito dairy & breakfast 🥛 cravova dmart
item_2902,Epigamia Greek Yogurt Natural (90 gm),Dairy & Breakfast 🥛,Epigamia,epigamia greek yogurt natural dairy & breakfast 🥛 epigamia dmart
item_2903,Bisleri Limonata - With Lime Juice (600 ml),Dairy & Breakfast 🥛,Bisleri,bisleri limonata - with lime juice dairy & breakfast 🥛 bisleri dmart
item_2904,Coke Zero Sugar (300 ml),Dairy & Breakfast 🥛,Coca-Cola,coke zero sugar dairy & breakfast 🥛 coca-cola dmart
item_2905,Cravova Watermelon Mojito (300 ml),Dairy & Breakfast 🥛,Cravova,cravova watermelon mojito dairy & breakfast 🥛 cravova dmart
item_2906,Coolberg Peach Non-Alcoholic Beer (330 ml),Dairy & Breakfast 🥛,Coolberg,coolberg peach non-alcoholic beer dairy & breakfast 🥛 coolberg dmart
item_2907,Epigamia Low Fat Greek Yogurt Alphonso Mango (90 gm),Dairy & Breakfast 🥛,Epigamia,epigamia low fat greek yogurt alphonso mango dairy & breakfast 🥛 epigamia dmart
item_2908,Cravova Fresh Lemonade (300 ml),Dairy & Breakfast 🥛,Cravova,cravova fresh lemonade dairy & breakfast 🥛 cravova dmart
item_2909,Epigamia Low Fat Greek Yogurt Wild Raspberry (90 gm),Dairy & Breakfast 🥛,Epigamia,epigamia low fat greek yogurt wild raspberry dairy & breakfast 🥛 epigamia dmart
item_2910,Coca-Cola Tin (300 ml),Dairy & Breakfast 🥛,nan,coca-cola tin dairy & breakfast 🥛 nan dmart
item_2911,Coolberg Ginger Non-Alcoholic Beer (330 ml),Fresh Produce 🍅,Coolberg,coolberg ginger non-alcoholic beer fresh produce 🍅 coolberg dmart
item_2912,Epigamia Greek Yogurt Zero Added Sugar Strawberry (120 gm),Dairy & Breakfast 🥛,Epigamia,epigamia greek yogurt zero added sugar strawberry dairy & breakfast 🥛 epigamia dmart
item_2913,Bisleri Spyci - Masala Maar Ke (600 ml),Dairy & Breakfast 🥛,Bisleri,bisleri spyci - masala maar ke dairy & breakfast 🥛 bisleri dmart
item_2914,Epigamia Greek Yogurt Smoothie - Blueberry (200 ml),Dairy & Breakfast 🥛,Epigamia,epigamia greek yogurt smoothie - blueberry dairy & breakfast 🥛 epigamia dmart
item_2915,Coolberg Malt Non-Alcoholic Beer (330 ml),Dairy & Breakfast 🥛,Coolberg,coolberg malt non-alcoholic beer dairy & breakfast 🥛 coolberg dmart
item_2916,Epigamia Greek Yogurt Smoothie - Strawberry (200 ml),Dairy & Breakfast 🥛,Epigamia,epigamia greek yogurt smoothie - strawberry dairy & breakfast 🥛 epigamia dmart
item_2917,Epigamia Greek Yogurt Zero Sugar Mixed Berry (120 gm),Dairy & Breakfast 🥛,Epigamia,epigamia greek yogurt zero sugar mixed berry dairy & breakfast 🥛 epigamia dmart
item_2918,Epigamia Alphonso Mango Yogurt Smoothie (200 ml),Dairy & Breakfast 🥛,Epigamia,epigamia alphonso mango yogurt smoothie dairy & breakfast 🥛 epigamia dmart
item_2919,Schweppes Indian Tonic Water Tin (300 ml),Dairy & Breakfast 🥛,Schweppes,schweppes indian tonic water tin dairy & breakfast 🥛 schweppes dmart
item_2920,Schweppes Original Ginger Ale (300 ml),Fresh Produce 🍅,Schweppes,schweppes original ginger ale fresh produce 🍅 schweppes dmart
item_2921,Xotik Jeeru Jeera Masala Drink (300 ml),Dairy & Breakfast 🥛,Xotik Jeeru,xotik jeeru jeera masala drink dairy & breakfast 🥛 xotik jeeru dmart
item_2922,O'cean Fruit Drink - Peach & Passion Fruit Flavour (500 ml),Dairy & Breakfast 🥛,O'cean,o'cean fruit drink - peach & passion fruit flavour dairy & breakfast 🥛 o'cean dmart
item_2923,Maaza Mango Drink (1.2 L),Dairy & Breakfast 🥛,Maaza,maaza mango drink dairy & breakfast 🥛 maaza dmart
item_2924,Slice Mango Drink (1.75 L),Dairy & Breakfast 🥛,Slice,slice mango drink dairy & breakfast 🥛 slice dmart
item_2925,Real Mixed Fruit (1 L),Dairy & Breakfast 🥛,Real,real mixed fruit dairy & breakfast 🥛 real dmart
item_2926,Minute Maid Pulpy Orange Juice (1 L),Dairy & Breakfast 🥛,Minute Maid,minute maid pulpy orange juice dairy & breakfast 🥛 minute maid dmart
item_2927,Frooti Mango Drink (2 L),Dairy & Breakfast 🥛,Frooti,frooti mango drink dairy & breakfast 🥛 frooti dmart
item_2928,Mango Merry Mango Drink (1.2 L),Dairy & Breakfast 🥛,Mango Merry,mango merry mango drink dairy & breakfast 🥛 mango merry dmart
item_2929,Mango Merry Mango Drink (2 L),Dairy & Breakfast 🥛,Mango Merry,mango merry mango drink dairy & breakfast 🥛 mango merry dmart
item_2930,Real Fruit Power Orange (1 L),Dairy & Breakfast 🥛,Real,real fruit power orange dairy & breakfast 🥛 real dmart
item_2931,B Natural Mixed Fruit Beverage (1 L),Dairy & Breakfast 🥛,B Natural,b natural mixed fruit beverage dairy & breakfast 🥛 b natural dmart
item_2932,Real Fruit Power Litchi (1 L),Dairy & Breakfast 🥛,Real,real fruit power litchi dairy & breakfast 🥛 real dmart
item_2933,B Natural Guava Fruit Beverage (1 L),Dairy & Breakfast 🥛,B Natural,b natural guava fruit beverage dairy & breakfast 🥛 b natural dmart
item_2934,Real Fruit Power Guava (1 L),Dairy & Breakfast 🥛,Real,real fruit power guava dairy & breakfast 🥛 real dmart
item_2935,Tropicana Mixed Fruit Delight (1 L),Dairy & Breakfast 🥛,Tropicana,tropicana mixed fruit delight dairy & breakfast 🥛 tropicana dmart
item_2936,B Natural Litchi Fruit Beverage (1 L),Dairy & Breakfast 🥛,B Natural,b natural litchi fruit beverage dairy & breakfast 🥛 b natural dmart
item_2937,Raw Pressery Coconut Water (200 ml),Dairy & Breakfast 🥛,Raw Pressery,raw pressery coconut water dairy & breakfast 🥛 raw pressery dmart
item_2938,Chitale Full Cream Shrikhand Amba (250 gm),Dairy & Breakfast 🥛,Chitale,chitale full cream shrikhand amba dairy & breakfast 🥛 chitale dmart
item_2939,Chitale Full Cream Shrikhand Amba (500 gm),Dairy & Breakfast 🥛,Chitale,chitale full cream shrikhand amba dairy & breakfast 🥛 chitale dmart
item_2940,Paper Boat Aamras (1 L),Dairy & Breakfast 🥛,Paper Boat,paper boat aamras dairy & breakfast 🥛 paper boat dmart
item_2941,Real Fruit Power Apple (1 L),Dairy & Breakfast 🥛,Real,real fruit power apple dairy & breakfast 🥛 real dmart
item_2942,Paper Boat Aamras (200 ml),Dairy & Breakfast 🥛,Paper Boat,paper boat aamras dairy & breakfast 🥛 paper boat dmart
item_2943,Real Fruit Power Masala Guava (1 L),Dairy & Breakfast 🥛,Real,real fruit power masala guava dairy & breakfast 🥛 real dmart
item_2944,Real Fruit Power Masala Mixed Fruit (1 L),Dairy & Breakfast 🥛,Real,real fruit power masala mixed fruit dairy & breakfast 🥛 real dmart
item_2945,Amul Amrakhand (200 gm),Dairy & Breakfast 🥛,Amul,amul amrakhand dairy & breakfast 🥛 amul dmart
item_2946,Amul Amrakhand (500 gm),Dairy & Breakfast 🥛,Amul,amul amrakhand dairy & breakfast 🥛 amul dmart
item_2947,Amul Shrikhand Badam Pista (200 gm),Dairy & Breakfast 🥛,Amul,amul shrikhand badam pista dairy & breakfast 🥛 amul dmart
item_2948,Amul Shrikhand Badam Pista (500 gm),Dairy & Breakfast 🥛,Amul,amul shrikhand badam pista dairy & breakfast 🥛 amul dmart
item_2949,Tropicana Apple Delight (1 L),Dairy & Breakfast 🥛,Tropicana,tropicana apple delight dairy & breakfast 🥛 tropicana dmart
item_2950,Paper Boat Chilli Guava (200 ml),Fresh Produce 🍅,Paper Boat,paper boat chilli guava fresh produce 🍅 paper boat dmart
item_2951,Tropicana Orange Delight (1 L),Dairy & Breakfast 🥛,Tropicana,tropicana orange delight dairy & breakfast 🥛 tropicana dmart
item_2952,Tropicana Litchi Delight (1 L),Dairy & Breakfast 🥛,Tropicana,tropicana litchi delight dairy & breakfast 🥛 tropicana dmart
item_2953,Paper Boat Alphonso Aam (150 ml),Dairy & Breakfast 🥛,Paper Boat,paper boat alphonso aam dairy & breakfast 🥛 paper boat dmart
item_2954,Amul Shrikhand Mango (500 gm),Dairy & Breakfast 🥛,Amul,amul shrikhand mango dairy & breakfast 🥛 amul dmart
item_2955,Amul Shrikhand Elaichi (200 gm),Dairy & Breakfast 🥛,Amul,amul shrikhand elaichi dairy & breakfast 🥛 amul dmart
item_2956,Amul Shrikhand Elaichi (500 gm),Dairy & Breakfast 🥛,Amul,amul shrikhand elaichi dairy & breakfast 🥛 amul dmart
item_2957,Paper Boat Jaljeera (200 ml),Dairy & Breakfast 🥛,Paper Boat,paper boat jaljeera dairy & breakfast 🥛 paper boat dmart
item_2958,Chitale Full Cream Badam Pista Shrikhand (500 gm),Dairy & Breakfast 🥛,Chitale,chitale full cream badam pista shrikhand dairy & breakfast 🥛 chitale dmart
item_2959,Chitale Full Cream Badam Pista Shrikhand (250 gm),Dairy & Breakfast 🥛,Chitale,chitale full cream badam pista shrikhand dairy & breakfast 🥛 chitale dmart
item_2960,Raw Pressery Orange Juice (1 L),Dairy & Breakfast 🥛,Raw Pressery,raw pressery orange juice dairy & breakfast 🥛 raw pressery dmart
item_2961,Amul Shrikhand Kesar (500 gm),Dairy & Breakfast 🥛,Amul,amul shrikhand kesar dairy & breakfast 🥛 amul dmart
item_2962,Paper Boat Anar - 1 L (1 L),Dairy & Breakfast 🥛,Paper Boat,paper boat anar - 1 l dairy & breakfast 🥛 paper boat dmart
item_2963,Chitale Full Cream Keshar Shrikhand (250 gm),Dairy & Breakfast 🥛,Chitale,chitale full cream keshar shrikhand dairy & breakfast 🥛 chitale dmart
item_2964,Chitale Full Cream Keshar Shrikhand (500 gm),Dairy & Breakfast 🥛,Chitale,chitale full cream keshar shrikhand dairy & breakfast 🥛 chitale dmart
item_2965,Baidyanath Amla Juice (1 L),Dairy & Breakfast 🥛,Baidyanath,baidyanath amla juice dairy & breakfast 🥛 baidyanath dmart
item_2966,Raw Pressery Pomegranate Juice (1 L),Dairy & Breakfast 🥛,Raw Pressery,raw pressery pomegranate juice dairy & breakfast 🥛 raw pressery dmart
item_2967,Baidyanath Aloevera Juice (1 L),Dairy & Breakfast 🥛,Baidyanath,baidyanath aloevera juice dairy & breakfast 🥛 baidyanath dmart
